audit_id,date,store_id,store_name,store_format,city,region,auditor_name,brand,product_name,sku_code,variant,size_ml,shelf_facings,total_shelf_facings,share_of_shelf_pct,shelf_level,shelf_position,in_stock,out_of_stock_duration_days,shelf_price,promo_price,on_promotion,display_type,planogram_compliant,competitor_brand,notes
AUD00104,2024-08-06,STR6565,Frank Ross,Pharmacy,Hyderabad,South,Neha Gupta,Clinic Plus,Clinic Plus Keratin Shampoo,CLI200KER39,Keratin,200,2,29,6.9,Eye Level,Left,True,0,254.51,,False,Clip Strip,False,TRESemmé,
AUD00105,2024-02-03,STR5950,Daily Needs,Convenience,Mumbai,West,Priya Sharma,Rejoice,Rejoice Moisturizing Shampoo,REJ700MOI17,Moisturizing,700,3,33,9.09,Eye Level,Center,True,0,184.9,,False,End Cap,True,Sunsilk,
AUD00106,2024-03-20,STR4315,7-Eleven,Convenience,Pune,West,Vikram Rao,Herbal Essences,Herbal Essences Volumizing Shampoo,HER400VOL73,Volumizing,400,5,52,9.62,Bottom,Left,True,0,417.63,,False,Free Standing Display,True,Dove,
AUD00107,2024-04-21,STR2624,Nature's Basket,Supermarket,Jaipur,North,Amit Singh,Garnier,Garnier Charcoal Shampoo,GAR340CHA28,Charcoal,340,1,34,2.94,Mid,Right,True,0,499.66,432.89,True,Standard Shelf,False,Dove,
AUD00108,2024-04-16,STR3924,WholesaleMart,Wholesale,Mumbai,West,Divya Nair,Clinic Plus,Clinic Plus Volumizing Shampoo,CLI700VOL15,Volumizing,700,1,33,3.03,Bottom,Left,True,0,347.51,327.16,True,End Cap,True,TRESemmé,
AUD00109,2024-12-11,STR7037,Wellness Forever,Pharmacy,Jaipur,North,Rahul Verma,Herbal Essences,Herbal Essences Strengthening Shampoo,HER700STR45,Strengthening,700,8,47,17.02,Mid,Left,True,0,105.83,,False,End Cap,True,Sunsilk,
AUD00110,2024-12-25,STR3628,HyperCity,Hypermarket,Kolkata,East,Rahul Verma,Rejoice,Rejoice Charcoal Shampoo,REJ700CHA39,Charcoal,700,2,53,3.77,Top,Center-Left,False,2,274.0,234.61,True,End Cap,True,Dove,
AUD00111,2024-04-01,STR9886,Daily Needs,Convenience,Delhi,North,Rahul Verma,Rejoice,Rejoice Strengthening Shampoo,REJ400STR78,Strengthening,400,8,40,20.0,Bottom,Center,True,0,537.31,,False,Free Standing Display,False,Garnier,
AUD00112,2024-03-07,STR7432,Reliance Fresh Extra,Hypermarket,Pune,West,Anita Patel,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ500ANT87,Anti-Dandruff,500,5,45,11.11,Eye Level,Center-Right,True,0,292.19,,False,Gondola End,True,TRESemmé,
AUD00113,2024-12-22,STR2217,WholesaleMart,Wholesale,Chennai,South,Divya Nair,Pantene,Pantene Volumizing Shampoo,PAN500VOL51,Volumizing,500,3,53,5.66,Eye Level,Center-Right,True,0,157.42,,False,Gondola End,False,Dove,
AUD00114,2024-07-03,STR4296,More Supermarket,Supermarket,Ahmedabad,West,Divya Nair,Clinic Plus,Clinic Plus Repair & Care Shampoo,CLI700REP36,Repair & Care,700,4,34,11.76,Mid,Center,True,0,366.68,,False,Gondola End,True,Sunsilk,
AUD00115,2024-08-25,STR6363,7-Eleven,Convenience,Jaipur,North,Rahul Verma,Sunsilk,Sunsilk Keratin Shampoo,SUN700KER82,Keratin,700,7,32,21.88,Bottom,Center-Left,True,0,280.97,235.43,True,Clip Strip,True,L'Oréal,
AUD00116,2024-08-22,STR5167,MedPlus,Pharmacy,Surat,West,Suresh Kumar,L'Oréal,L'Oréal Repair & Care Shampoo,L'O200REP78,Repair & Care,200,2,34,5.88,Top,Left,True,0,304.83,247.1,True,Standard Shelf,False,Head & Shoulders,
AUD00117,2024-08-12,STR1359,Reliance Fresh,Supermarket,Mumbai,West,Vikram Rao,TRESemmé,TRESemmé Color Protect Shampoo,TRE200COL22,Color Protect,200,5,24,20.83,Eye Level,Left,True,0,574.77,481.42,True,Standard Shelf,True,Pantene,
AUD00118,2024-04-26,STR4260,Daily Needs,Convenience,Kolkata,East,Anita Patel,TRESemmé,TRESemmé Anti-Dandruff Shampoo,TRE340ANT16,Anti-Dandruff,340,7,56,12.5,Top,Center,True,0,348.47,,False,Standard Shelf,True,Clinic Plus,
AUD00119,2024-11-03,STR4336,D-Mart,Hypermarket,Mumbai,West,Priya Sharma,Herbal Essences,Herbal Essences Anti-Dandruff Shampoo,HER1000ANT18,Anti-Dandruff,1000,2,21,9.52,Eye Level,Center-Right,True,0,259.88,,False,Clip Strip,True,L'Oréal,
AUD00120,2024-01-27,STR2977,QuickMart,Convenience,Delhi,North,Suresh Kumar,Clinic Plus,Clinic Plus Repair & Care Shampoo,CLI340REP44,Repair & Care,340,3,33,9.09,Top,Center-Left,True,0,93.03,,False,End Cap,False,Sunsilk,
AUD00121,2024-05-16,STR9597,Frank Ross,Pharmacy,Ahmedabad,West,Priya Sharma,Herbal Essences,Herbal Essences Moisturizing Shampoo,HER1000MOI31,Moisturizing,1000,3,29,10.34,Eye Level,Center,True,0,263.96,,False,Free Standing Display,True,Garnier,
AUD00122,2024-06-12,STR6051,WholesaleMart,Wholesale,Bangalore,South,Rahul Verma,Clinic Plus,Clinic Plus Argan Oil Shampoo,CLI400ARG10,Argan Oil,400,7,22,31.82,Bottom,Right,True,0,591.61,478.76,True,End Cap,False,Garnier,
AUD00123,2024-09-16,STR7690,D-Mart,Hypermarket,Hyderabad,South,Anita Patel,Rejoice,Rejoice Color Protect Shampoo,REJ500COL86,Color Protect,500,8,55,14.55,Top,Right,True,0,391.24,,False,Gondola End,True,Pantene,
AUD00124,2024-06-20,STR7532,Apollo Pharmacy,Pharmacy,Hyderabad,South,Priya Sharma,L'Oréal,L'Oréal Moisturizing Shampoo,L'O400MOI98,Moisturizing,400,4,43,9.3,Eye Level,Center-Left,True,0,396.65,351.99,True,Standard Shelf,False,Herbal Essences,
AUD00125,2024-02-15,STR5023,Spencer's,Supermarket,Jaipur,North,Vikram Rao,Dove,Dove Anti-Dandruff Shampoo,DOV340ANT10,Anti-Dandruff,340,1,36,2.78,Mid,Center,True,0,439.91,,False,End Cap,True,Rejoice,
AUD00126,2024-07-29,STR5665,Nature's Basket,Supermarket,Bangalore,South,Anita Patel,TRESemmé,TRESemmé Anti-Dandruff Shampoo,TRE400ANT27,Anti-Dandruff,400,6,47,12.77,Top,Center-Left,True,0,463.71,,False,Clip Strip,True,Herbal Essences,
AUD00127,2024-03-04,STR1985,Booker,Wholesale,Mumbai,West,Amit Singh,Dove,Dove Color Protect Shampoo,DOV340COL38,Color Protect,340,6,41,14.63,Mid,Center,True,0,558.02,,False,Standard Shelf,True,TRESemmé,
AUD00128,2024-01-04,STR7698,HyperCity,Hypermarket,Surat,West,Suresh Kumar,L'Oréal,L'Oréal Keratin Shampoo,L'O200KER32,Keratin,200,7,52,13.46,Mid,Left,True,0,578.99,,False,End Cap,False,Herbal Essences,
AUD00129,2024-02-01,STR4523,Apollo Pharmacy,Pharmacy,Jaipur,North,Anita Patel,Head & Shoulders,Head & Shoulders Argan Oil Shampoo,HEA340ARG38,Argan Oil,340,7,54,12.96,Eye Level,Left,True,0,111.87,90.46,True,Standard Shelf,False,Pantene,
AUD00130,2024-02-12,STR1016,Reliance Fresh,Supermarket,Bangalore,South,Suresh Kumar,TRESemmé,TRESemmé Strengthening Shampoo,TRE400STR20,Strengthening,400,7,22,31.82,Eye Level,Left,True,0,587.53,,False,End Cap,True,Pantene,
AUD00131,2024-07-31,STR2559,Reliance Fresh,Supermarket,Ahmedabad,West,Priya Sharma,TRESemmé,TRESemmé Strengthening Shampoo,TRE1000STR37,Strengthening,1000,4,24,16.67,Bottom,Left,True,0,559.14,,False,Standard Shelf,True,Herbal Essences,
AUD00132,2024-08-09,STR5647,Wellness Forever,Pharmacy,Pune,West,Anita Patel,Dove,Dove Repair & Care Shampoo,DOV700REP56,Repair & Care,700,2,47,4.26,Bottom,Center-Left,True,0,357.32,,False,Standard Shelf,True,Head & Shoulders,
AUD00133,2024-10-06,STR5011,Apollo Pharmacy,Pharmacy,Delhi,North,Rahul Verma,Rejoice,Rejoice Smoothing Shampoo,REJ200SMO84,Smoothing,200,6,53,11.32,Eye Level,Center-Left,True,0,330.5,,False,Free Standing Display,True,Pantene,
AUD00134,2024-01-11,STR9530,Costco India,Wholesale,Mumbai,West,Divya Nair,TRESemmé,TRESemmé Volumizing Shampoo,TRE500VOL94,Volumizing,500,7,37,18.92,Bottom,Center-Right,True,0,168.55,,False,Standard Shelf,True,Garnier,
AUD00135,2024-06-13,STR9892,QuickMart,Convenience,Mumbai,West,Vikram Rao,Dove,Dove Argan Oil Shampoo,DOV500ARG11,Argan Oil,500,6,58,10.34,Eye Level,Center-Right,True,0,262.06,243.58,True,Gondola End,True,L'Oréal,
AUD00136,2024-01-08,STR8719,Apollo Pharmacy,Pharmacy,Bangalore,South,Rahul Verma,Head & Shoulders,Head & Shoulders Moisturizing Shampoo,HEA400MOI81,Moisturizing,400,1,54,1.85,Mid,Right,True,0,334.18,,False,End Cap,False,TRESemmé,
AUD00137,2024-09-02,STR8846,HyperCity,Hypermarket,Pune,West,Amit Singh,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ700ANT23,Anti-Dandruff,700,6,28,21.43,Mid,Center-Right,True,0,548.79,500.77,True,Clip Strip,True,Herbal Essences,
AUD00138,2024-12-10,STR6276,Booker,Wholesale,Surat,West,Amit Singh,Clinic Plus,Clinic Plus Argan Oil Shampoo,CLI1000ARG56,Argan Oil,1000,1,35,2.86,Eye Level,Center,True,0,533.55,,False,End Cap,True,Pantene,
AUD00139,2024-01-14,STR5494,HyperCity,Hypermarket,Mumbai,West,Priya Sharma,Rejoice,Rejoice Anti-Dandruff Shampoo,REJ500ANT78,Anti-Dandruff,500,8,27,29.63,Top,Right,True,0,253.4,,False,Free Standing Display,True,Herbal Essences,
AUD00140,2024-05-17,STR1910,In & Out,Convenience,Hyderabad,South,Priya Sharma,L'Oréal,L'Oréal Argan Oil Shampoo,L'O400ARG70,Argan Oil,400,6,21,28.57,Eye Level,Center-Left,True,0,541.51,,False,Standard Shelf,True,Pantene,
AUD00141,2024-02-03,STR9729,WholesaleMart,Wholesale,Delhi,North,Amit Singh,TRESemmé,TRESemmé Moisturizing Shampoo,TRE400MOI16,Moisturizing,400,4,41,9.76,Bottom,Center-Left,True,0,458.22,,False,Standard Shelf,True,Head & Shoulders,
AUD00142,2024-09-15,STR2651,In & Out,Convenience,Hyderabad,South,Neha Gupta,Herbal Essences,Herbal Essences Charcoal Shampoo,HER400CHA29,Charcoal,400,6,55,10.91,Bottom,Right,True,0,118.92,,False,End Cap,False,Dove,
AUD00143,2024-07-19,STR7667,In & Out,Convenience,Hyderabad,South,Rahul Verma,TRESemmé,TRESemmé Smoothing Shampoo,TRE500SMO36,Smoothing,500,3,22,13.64,Top,Left,True,0,467.11,,False,End Cap,True,Clinic Plus,
AUD00144,2024-12-28,STR4587,Daily Needs,Convenience,Ahmedabad,West,Amit Singh,Clinic Plus,Clinic Plus Charcoal Shampoo,CLI340CHA44,Charcoal,340,4,23,17.39,Bottom,Left,True,0,341.77,,False,Gondola End,True,Head & Shoulders,
AUD00145,2024-06-14,STR9622,Spencer's,Supermarket,Kolkata,East,Suresh Kumar,Head & Shoulders,Head & Shoulders Argan Oil Shampoo,HEA1000ARG77,Argan Oil,1000,1,55,1.82,Eye Level,Center-Right,False,8,461.15,,False,Clip Strip,True,Herbal Essences,
AUD00146,2024-05-11,STR8749,Nature's Basket,Supermarket,Pune,West,Rahul Verma,Sunsilk,Sunsilk Color Protect Shampoo,SUN340COL97,Color Protect,340,1,42,2.38,Bottom,Center,True,0,396.56,,False,Standard Shelf,True,Clinic Plus,
AUD00147,2024-04-23,STR7774,Apollo Pharmacy,Pharmacy,Chennai,South,Anita Patel,TRESemmé,TRESemmé Smoothing Shampoo,TRE500SMO94,Smoothing,500,1,52,1.92,Mid,Left,True,0,514.47,,False,Standard Shelf,False,L'Oréal,
AUD00148,2024-07-04,STR7331,In & Out,Convenience,Bangalore,South,Suresh Kumar,Head & Shoulders,Head & Shoulders Moisturizing Shampoo,HEA400MOI77,Moisturizing,400,1,38,2.63,Top,Center-Right,True,0,286.06,238.91,True,Standard Shelf,False,L'Oréal,
AUD00149,2024-12-06,STR6976,HyperCity,Hypermarket,Jaipur,North,Rahul Verma,Dove,Dove Strengthening Shampoo,DOV200STR30,Strengthening,200,3,23,13.04,Bottom,Center-Left,True,0,306.41,264.97,True,Standard Shelf,True,TRESemmé,
AUD00150,2024-01-10,STR5040,Apollo Pharmacy,Pharmacy,Jaipur,North,Amit Singh,Clinic Plus,Clinic Plus Anti-Dandruff Shampoo,CLI1000ANT82,Anti-Dandruff,1000,2,46,4.35,Mid,Center-Left,True,0,334.75,,False,End Cap,True,Pantene,
AUD00151,2024-03-14,STR6099,Apollo Pharmacy,Pharmacy,Pune,West,Neha Gupta,L'Oréal,L'Oréal Moisturizing Shampoo,L'O700MOI46,Moisturizing,700,3,47,6.38,Top,Left,True,0,372.91,,False,Standard Shelf,True,Pantene,
AUD00152,2024-11-26,STR7800,Reliance Fresh Extra,Hypermarket,Ahmedabad,West,Anita Patel,L'Oréal,L'Oréal Moisturizing Shampoo,L'O1000MOI87,Moisturizing,1000,7,60,11.67,Eye Level,Right,True,0,341.39,,False,Clip Strip,True,Herbal Essences,
AUD00153,2024-03-13,STR9312,Booker,Wholesale,Pune,West,Suresh Kumar,Pantene,Pantene Moisturizing Shampoo,PAN700MOI82,Moisturizing,700,2,52,3.85,Mid,Right,True,0,492.13,,False,Free Standing Display,False,L'Oréal,
AUD00154,2024-02-14,STR7338,7-Eleven,Convenience,Bangalore,South,Divya Nair,Garnier,Garnier Charcoal Shampoo,GAR200CHA84,Charcoal,200,8,31,25.81,Bottom,Center,False,1,254.48,236.02,True,End Cap,True,Head & Shoulders,
AUD00155,2024-11-21,STR8503,HyperCity,Hypermarket,Kolkata,East,Priya Sharma,Clinic Plus,Clinic Plus Moisturizing Shampoo,CLI340MOI65,Moisturizing,340,4,29,13.79,Top,Center-Left,True,0,558.02,,False,End Cap,True,Pantene,
AUD00156,2024-02-05,STR2257,HyperCity,Hypermarket,Pune,West,Amit Singh,Herbal Essences,Herbal Essences Anti-Dandruff Shampoo,HER200ANT47,Anti-Dandruff,200,2,33,6.06,Eye Level,Center,True,0,622.41,,False,Standard Shelf,True,Clinic Plus,
AUD00157,2024-12-27,STR7658,QuickMart,Convenience,Hyderabad,South,Priya Sharma,Head & Shoulders,Head & Shoulders Anti-Dandruff Shampoo,HEA1000ANT50,Anti-Dandruff,1000,3,31,9.68,Eye Level,Right,True,0,306.38,,False,Standard Shelf,True,Sunsilk,
AUD00158,2024-09-03,STR2961,Reliance Fresh,Supermarket,Surat,West,Neha Gupta,Dove,Dove Keratin Shampoo,DOV200KER93,Keratin,200,3,29,10.34,Eye Level,Right,True,0,242.57,202.47,True,End Cap,True,Head & Shoulders,
AUD00159,2024-08-15,STR5978,QuickMart,Convenience,Kolkata,East,Rahul Verma,Rejoice,Rejoice Smoothing Shampoo,REJ400SMO53,Smoothing,400,6,28,21.43,Top,Center-Left,True,0,255.58,,False,Free Standing Display,True,TRESemmé,
AUD00160,2024-04-27,STR4592,Reliance Fresh,Supermarket,Ahmedabad,West,Suresh Kumar,Clinic Plus,Clinic Plus Smoothing Shampoo,CLI1000SMO17,Smoothing,1000,5,51,9.8,Mid,Right,True,0,489.82,414.95,True,Free Standing Display,False,Garnier,
AUD00161,2024-09-17,STR5249,Metro Cash & Carry,Wholesale,Mumbai,West,Vikram Rao,Herbal Essences,Herbal Essences Charcoal Shampoo,HER200CHA50,Charcoal,200,7,42,16.67,Eye Level,Center-Right,True,0,441.59,,False,Clip Strip,True,Rejoice,
AUD00162,2024-11-24,STR7280,BigBazaar,Hypermarket,Mumbai,West,Anita Patel,Sunsilk,Sunsilk Volumizing Shampoo,SUN200VOL95,Volumizing,200,3,54,5.56,Top,Center-Right,True,0,406.37,355.33,True,Free Standing Display,True,Pantene,
AUD00163,2024-05-10,STR8738,QuickMart,Convenience,Bangalore,South,Priya Sharma,Rejoice,Rejoice Volumizing Shampoo,REJ500VOL65,Volumizing,500,5,59,8.47,Bottom,Center-Left,True,0,492.64,,False,Standard Shelf,True,Garnier,
AUD00164,2024-08-04,STR4171,Reliance Fresh Extra,Hypermarket,Bangalore,South,Amit Singh,Head & Shoulders,Head & Shoulders Charcoal Shampoo,HEA500CHA60,Charcoal,500,8,56,14.29,Eye Level,Left,True,0,222.83,,False,Free Standing Display,True,Dove,
AUD00165,2024-09-16,STR2990,7-Eleven,Convenience,Hyderabad,South,Suresh Kumar,Herbal Essences,Herbal Essences Keratin Shampoo,HER1000KER28,Keratin,1000,6,20,30.0,Bottom,Center-Right,True,0,389.68,,False,Clip Strip,False,TRESemmé,
AUD00166,2024-04-15,STR2159,Booker,Wholesale,Delhi,North,Anita Patel,L'Oréal,L'Oréal Smoothing Shampoo,L'O500SMO89,Smoothing,500,3,26,11.54,Bottom,Right,True,0,339.48,,False,Clip Strip,True,Herbal Essences,
AUD00167,2024-08-28,STR3237,More Supermarket,Supermarket,Chennai,South,Anita Patel,TRESemmé,TRESemmé Charcoal Shampoo,TRE1000CHA45,Charcoal,1000,6,54,11.11,Top,Center-Right,True,0,305.16,,False,Free Standing Display,False,Clinic Plus,
AUD00168,2024-05-12,STR7139,In & Out,Convenience,Bangalore,South,Priya Sharma,TRESemmé,TRESemmé Charcoal Shampoo,TRE200CHA69,Charcoal,200,1,51,1.96,Bottom,Center-Right,True,0,585.38,,False,Standard Shelf,True,Clinic Plus,
AUD00169,2024-02-07,STR9421,WholesaleMart,Wholesale,Kolkata,East,Neha Gupta,Pantene,Pantene Keratin Shampoo,PAN340KER85,Keratin,340,7,35,20.0,Eye Level,Center-Right,True,0,390.4,,False,Standard Shelf,True,Clinic Plus,
AUD00170,2024-06-13,STR4770,More Supermarket,Supermarket,Surat,West,Suresh Kumar,Garnier,Garnier Anti-Dandruff Shampoo,GAR400ANT83,Anti-Dandruff,400,3,27,11.11,Top,Right,True,0,615.47,542.79,True,End Cap,True,TRESemmé,
AUD00171,2024-06-02,STR1255,Apollo Pharmacy,Pharmacy,Pune,West,Suresh Kumar,Dove,Dove Keratin Shampoo,DOV400KER38,Keratin,400,5,46,10.87,Mid,Center-Right,True,0,608.75,560.37,True,End Cap,True,Sunsilk,
AUD00172,2024-08-24,STR2577,Apollo Pharmacy,Pharmacy,Kolkata,East,Divya Nair,L'Oréal,L'Oréal Color Protect Shampoo,L'O200COL81,Color Protect,200,2,34,5.88,Top,Left,True,0,280.04,252.82,True,Gondola End,True,Pantene,
AUD00173,2024-05-06,STR1930,In & Out,Convenience,Chennai,South,Anita Patel,Sunsilk,Sunsilk Charcoal Shampoo,SUN700CHA81,Charcoal,700,8,31,25.81,Top,Center-Left,True,0,531.15,,False,End Cap,True,Rejoice,
AUD00174,2024-04-23,STR7563,HyperCity,Hypermarket,Kolkata,East,Rahul Verma,Clinic Plus,Clinic Plus Color Protect Shampoo,CLI700COL32,Color Protect,700,5,28,17.86,Mid,Center,True,0,327.29,275.0,True,Standard Shelf,True,TRESemmé,
AUD00175,2024-05-03,STR5234,BigBazaar,Hypermarket,Mumbai,West,Vikram Rao,Dove,Dove Volumizing Shampoo,DOV1000VOL14,Volumizing,1000,2,22,9.09,Eye Level,Center-Left,True,0,627.54,,False,Free Standing Display,True,TRESemmé,
AUD00176,2024-10-11,STR2092,In & Out,Convenience,Chennai,South,Anita Patel,Head & Shoulders,Head & Shoulders Color Protect Shampoo,HEA200COL59,Color Protect,200,2,22,9.09,Mid,Right,True,0,540.15,508.86,True,Gondola End,True,Rejoice,
AUD00177,2024-12-07,STR8481,BigBazaar,Hypermarket,Jaipur,North,Amit Singh,Clinic Plus,Clinic Plus Anti-Dandruff Shampoo,CLI400ANT14,Anti-Dandruff,400,8,39,20.51,Bottom,Center-Left,True,0,263.23,236.37,True,End Cap,True,Garnier,
AUD00178,2024-09-25,STR5885,More Supermarket,Supermarket,Ahmedabad,West,Priya Sharma,Dove,Dove Smoothing Shampoo,DOV200SMO30,Smoothing,200,5,32,15.62,Mid,Center-Left,True,0,178.27,,False,End Cap,True,TRESemmé,
AUD00179,2024-04-16,STR6229,In & Out,Convenience,Kolkata,East,Suresh Kumar,Rejoice,Rejoice Color Protect Shampoo,REJ1000COL61,Color Protect,1000,4,48,8.33,Eye Level,Center-Left,True,0,117.96,,False,End Cap,False,Clinic Plus,
AUD00180,2024-05-06,STR9257,Nature's Basket,Supermarket,Kolkata,East,Amit Singh,Dove,Dove Argan Oil Shampoo,DOV700ARG42,Argan Oil,700,1,37,2.7,Mid,Center-Left,True,0,288.27,,False,Standard Shelf,False,L'Oréal,
AUD00181,2024-12-09,STR8604,HyperCity,Hypermarket,Pune,West,Neha Gupta,Head & Shoulders,Head & Shoulders Keratin Shampoo,HEA500KER44,Keratin,500,5,58,8.62,Mid,Center,False,2,645.84,,False,Standard Shelf,True,Clinic Plus,
AUD00182,2024-09-14,STR6226,Metro Cash & Carry,Wholesale,Pune,West,Suresh Kumar,TRESemmé,TRESemmé Strengthening Shampoo,TRE700STR35,Strengthening,700,6,34,17.65,Eye Level,Center-Right,False,6,603.07,,False,Standard Shelf,False,Pantene,
AUD00183,2024-06-26,STR5098,In & Out,Convenience,Mumbai,West,Amit Singh,Herbal Essences,Herbal Essences Charcoal Shampoo,HER500CHA26,Charcoal,500,3,47,6.38,Mid,Left,True,0,212.53,,False,Standard Shelf,True,TRESemmé,
AUD00184,2024-03-27,STR5659,BigBazaar,Hypermarket,Chennai,South,Amit Singh,Sunsilk,Sunsilk Keratin Shampoo,SUN200KER32,Keratin,200,3,21,14.29,Top,Left,True,0,559.12,,False,Standard Shelf,True,Rejoice,
AUD00185,2024-08-26,STR3970,MedPlus,Pharmacy,Jaipur,North,Divya Nair,Rejoice,Rejoice Moisturizing Shampoo,REJ400MOI66,Moisturizing,400,6,59,10.17,Bottom,Center-Left,True,0,587.81,490.97,True,Gondola End,False,Pantene,
AUD00186,2024-05-28,STR9206,Apollo Pharmacy,Pharmacy,Pune,West,Anita Patel,Head & Shoulders,Head & Shoulders Moisturizing Shampoo,HEA1000MOI94,Moisturizing,1000,5,51,9.8,Top,Center-Right,True,0,371.93,,False,Free Standing Display,True,Sunsilk,
AUD00187,2024-08-04,STR3465,WholesaleMart,Wholesale,Pune,West,Divya Nair,Rejoice,Rejoice Volumizing Shampoo,REJ700VOL29,Volumizing,700,5,22,22.73,Mid,Right,True,0,451.06,,False,Free Standing Display,True,Head & Shoulders,
AUD00188,2024-06-23,STR3017,Reliance Fresh Extra,Hypermarket,Kolkata,East,Vikram Rao,Garnier,Garnier Volumizing Shampoo,GAR1000VOL69,Volumizing,1000,5,41,12.2,Top,Center-Left,True,0,84.19,,False,End Cap,False,Rejoice,
AUD00189,2024-09-02,STR5151,Frank Ross,Pharmacy,Bangalore,South,Suresh Kumar,Head & Shoulders,Head & Shoulders Repair & Care Shampoo,HEA340REP63,Repair & Care,340,8,60,13.33,Mid,Left,True,0,389.89,,False,Clip Strip,True,L'Oréal,
AUD00190,2024-11-01,STR3083,Apollo Pharmacy,Pharmacy,Chennai,South,Rahul Verma,Sunsilk,Sunsilk Repair & Care Shampoo,SUN200REP80,Repair & Care,200,5,58,8.62,Eye Level,Left,True,0,129.25,,False,Standard Shelf,False,Head & Shoulders,
AUD00191,2024-05-15,STR3282,MedPlus,Pharmacy,Jaipur,North,Amit Singh,Clinic Plus,Clinic Plus Moisturizing Shampoo,CLI500MOI38,Moisturizing,500,8,24,33.33,Mid,Center,True,0,99.49,92.81,True,Gondola End,True,Garnier,
AUD00192,2024-11-30,STR1296,Metro Cash & Carry,Wholesale,Kolkata,East,Neha Gupta,Dove,Dove Charcoal Shampoo,DOV200CHA49,Charcoal,200,7,57,12.28,Eye Level,Left,True,0,256.53,,False,Standard Shelf,False,Pantene,
AUD00193,2024-08-17,STR9930,HyperCity,Hypermarket,Kolkata,East,Suresh Kumar,Sunsilk,Sunsilk Strengthening Shampoo,SUN340STR55,Strengthening,340,5,28,17.86,Eye Level,Left,False,4,120.04,106.09,True,Gondola End,False,TRESemmé,
AUD00194,2024-06-26,STR7323,Daily Needs,Convenience,Mumbai,West,Suresh Kumar,L'Oréal,L'Oréal Moisturizing Shampoo,L'O400MOI78,Moisturizing,400,6,56,10.71,Bottom,Center,True,0,336.35,,False,Standard Shelf,True,Pantene,
AUD00195,2024-01-28,STR9586,Metro Cash & Carry,Wholesale,Jaipur,North,Priya Sharma,Head & Shoulders,Head & Shoulders Charcoal Shampoo,HEA700CHA38,Charcoal,700,3,60,5.0,Eye Level,Left,True,0,202.0,161.66,True,Standard Shelf,True,Pantene,
AUD00196,2024-08-28,STR3594,In & Out,Convenience,Hyderabad,South,Vikram Rao,Rejoice,Rejoice Argan Oil Shampoo,REJ500ARG90,Argan Oil,500,1,37,2.7,Mid,Center-Left,True,0,300.94,,False,End Cap,True,Head & Shoulders,
AUD00197,2024-11-20,STR2156,BigBazaar,Hypermarket,Ahmedabad,West,Rahul Verma,Clinic Plus,Clinic Plus Charcoal Shampoo,CLI400CHA46,Charcoal,400,3,56,5.36,Top,Right,True,0,523.25,,False,Standard Shelf,False,Pantene,
AUD00198,2024-10-13,STR1479,Nature's Basket,Supermarket,Hyderabad,South,Amit Singh,Head & Shoulders,Head & Shoulders Moisturizing Shampoo,HEA400MOI63,Moisturizing,400,4,50,8.0,Top,Center-Left,False,7,375.58,,False,Free Standing Display,False,Pantene,
AUD00199,2024-04-11,STR6927,Nature's Basket,Supermarket,Surat,West,Neha Gupta,TRESemmé,TRESemmé Charcoal Shampoo,TRE400CHA37,Charcoal,400,1,20,5.0,Bottom,Right,True,0,329.21,268.53,True,Clip Strip,True,L'Oréal,
AUD00200,2024-06-16,STR7123,WholesaleMart,Wholesale,Chennai,South,Divya Nair,Pantene,Pantene Keratin Shampoo,PAN200KER21,Keratin,200,5,51,9.8,Mid,Left,True,0,100.94,,False,Free Standing Display,True,Dove,
AUD00201,2024-09-17,STR8976,Costco India,Wholesale,Bangalore,South,Rahul Verma,Garnier,Garnier Strengthening Shampoo,GAR400STR65,Strengthening,400,5,54,9.26,Bottom,Center,True,0,99.54,,False,Standard Shelf,True,L'Oréal,
